group,eps,case,relerr
sweep/2.5e-4,1e-3,4,1.198578353863295e-10
sweep/2.5e-4,1e-3,3,1.869156724340576e-11
sweep/2.5e-4,1e-3,2,2.028426367108661e-06
sweep/2.5e-4,1e-3,2,1.212444771400448e-10
sweep/2.5e-4,1e-3,2,3.479754095023410e-11
sweep/2.5e-4,1e-3,2,9.795087847995364e-10
sweep/2.5e-4,1e-3,1,1.973793122064397e-08
sweep/2.5e-4,1e-3,3,2.172765164118420e-11
sweep/2.5e-4,1e-3,2,2.103173326000462e-11
sweep/2.5e-4,1e-3,1,1.405661503570850e-09
sweep/2.5e-4,1e-3,3,1.418743726408170e-11
sweep/2.5e-4,1e-3,4,0.000000000000000e+00
sweep/2.5e-4,1e-3,2,1.460360774427002e-09
sweep/2.5e-4,1e-3,1,5.277634908239114e-12
sweep/2.5e-4,1e-3,2,1.244341308738823e-09
sweep/2.5e-4,1e-3,1,2.563903146813442e-10
sweep/2.5e-4,1e-3,2,3.296036056661510e-11
sweep/2.5e-4,1e-3,1,2.576409168353751e-11
sweep/2.5e-4,1e-3,4,1.816781241321424e-10
sweep/2.5e-4,1e-3,3,5.685870368749841e-10
sweep/2.5e-4,1e-3,2,6.730941082697572e-10
sweep/2.5e-4,1e-3,2,1.752192462335420e-09
sweep/2.5e-4,1e-3,1,1.431895682183230e-10
sweep/2.5e-4,1e-3,3,2.360917324349764e-07
sweep/2.5e-4,1e-3,1,2.129839054510293e-10
sweep/2.5e-4,1e-3,1,3.813624683275102e-07
sweep/2.5e-4,1e-3,2,3.741959516108645e-13
sweep/2.5e-4,1e-3,2,3.257765624781386e-12
sweep/2.5e-4,1e-3,1,2.389952335435106e-13
sweep/2.5e-4,1e-3,2,1.312582539471088e-08
sweep/2.5e-4,1e-3,4,5.445358131448363e-08
sweep/2.5e-4,1e-3,2,1.715967160151903e-11
sweep/2.5e-4,1e-3,3,1.802925447809969e-12
sweep/2.5e-4,1e-3,1,5.818564926549490e-10
sweep/2.5e-4,1e-3,1,1.173970972821351e-09
sweep/2.5e-4,1e-3,2,9.749163434353245e-14
sweep/2.5e-4,1e-3,2,1.919018547457867e-09
sweep/2.5e-4,1e-3,1,2.278232371789168e-11
sweep/2.5e-4,1e-3,3,3.235272045179803e-11
sweep/2.5e-4,1e-3,1,1.136207553141794e-11
sweep/2.5e-4,1e-3,1,1.154443691128227e-10
sweep/2.5e-4,1e-3,1,4.148735638036982e-07
sweep/2.5e-4,1e-3,4,2.536606772359940e-08
sweep/2.5e-4,1e-3,2,2.064929975587997e-08
sweep/2.5e-4,1e-3,4,5.148190883339418e-08
sweep/2.5e-4,1e-3,4,4.135369787758438e-08
sweep/2.5e-4,1e-3,1,4.315335785586841e-09
sweep/2.5e-4,1e-3,1,2.908565529317253e-09
sweep/2.5e-4,1e-3,1,8.367345666333766e-09
sweep/2.5e-4,1e-3,2,4.309767768608535e-12
sweep/2.5e-4,1e-3,1,5.018845032346919e-07
sweep/2.5e-4,1e-3,2,3.495875939562254e-10
sweep/2.5e-4,1e-3,2,5.717049051578237e-10
sweep/2.5e-4,1e-3,1,2.698872812729050e-07
sweep/2.5e-4,1e-3,3,5.950112113179581e-13
sweep/2.5e-4,1e-3,1,1.803649935628999e-11
sweep/2.5e-4,1e-3,3,6.093624988735826e-12
sweep/2.5e-4,1e-3,4,8.558039436781465e-09
sweep/2.5e-4,1e-3,3,2.679303358695610e-08
sweep/2.5e-4,1e-3,1,3.044225154855295e-10
sweep/2.5e-4,1e-3,3,9.337660134516696e-11
sweep/2.5e-4,1e-3,4,8.413852415200698e-11
sweep/2.5e-4,1e-3,4,3.345234327327948e-12
sweep/2.5e-4,1e-3,3,1.671566096468878e-10
sweep/2.5e-4,1e-3,1,9.619832035451218e-12
sweep/2.5e-4,1e-3,3,6.004293520334694e-15
sweep/2.5e-4,1e-3,1,2.312911605188724e-07
sweep/2.5e-4,1e-3,3,5.094146059508642e-09
sweep/2.5e-4,1e-3,1,3.620568963062080e-12
sweep/2.5e-4,1e-3,2,7.612933035738556e-10
sweep/2.5e-4,1e-3,1,4.071059929024704e-09
sweep/2.5e-4,1e-3,1,4.128134655616488e-11
sweep/2.5e-5,1e-4,4,5.360987896863358e-12
sweep/2.5e-5,1e-4,1,2.867996498377299e-05
sweep/2.5e-5,1e-4,1,1.489752790219226e-08
sweep/2.5e-5,1e-4,4,1.782206276087538e-11
sweep/2.5e-5,1e-4,1,3.996718728348505e-09
sweep/2.5e-5,1e-4,3,1.780540776948337e-08
sweep/2.5e-5,1e-4,2,1.184047477318559e-09
sweep/2.5e-5,1e-4,1,2.665144468645705e-10
sweep/2.5e-5,1e-4,4,5.254125099944333e-11
sweep/2.5e-5,1e-4,3,2.311249854583863e-06
sweep/2.5e-5,1e-4,4,3.211033349010390e-11
sweep/2.5e-5,1e-4,4,5.087624257363110e-08
sweep/2.5e-5,1e-4,1,1.955675562244046e-11
sweep/2.5e-5,1e-4,4,4.994852068592733e-14
sweep/2.5e-5,1e-4,3,4.435652094862009e-09
sweep/2.5e-5,1e-4,3,9.972510177345537e-09
sweep/2.5e-5,1e-4,2,1.092990881635107e-08
sweep/2.5e-5,1e-4,1,3.885119218813441e-09
sweep/2.5e-5,1e-4,4,1.063995808416892e-08
sweep/2.5e-5,1e-4,3,2.526509318879224e-06
sweep/2.5e-5,1e-4,3,3.735663120676962e-08
sweep/2.5e-5,1e-4,3,2.651081439612619e-09
sweep/2.5e-5,1e-4,4,3.354285167991926e-13
sweep/2.5e-5,1e-4,3,6.472771879057003e-13
sweep/2.5e-5,1e-4,4,1.520943544704942e-07
sweep/2.5e-5,1e-4,4,1.554761101309491e-09
sweep/2.5e-5,1e-4,2,1.998103477269928e-12
sweep/2.5e-5,1e-4,3,3.192010459017173e-10
sweep/2.5e-5,1e-4,4,5.125107852100051e-09
sweep/2.5e-5,1e-4,3,8.294437526973061e-11
sweep/2.5e-5,1e-4,2,4.755825887132208e-12
sweep/2.5e-5,1e-4,2,2.007950460115874e-10
sweep/2.5e-5,1e-4,2,1.397173524748734e-13
sweep/2.5e-5,1e-4,2,1.166647135433010e-13
sweep/2.5e-5,1e-4,4,3.764481303486388e-08
sweep/2.5e-5,1e-4,3,4.816368920725214e-06
sweep/2.5e-5,1e-4,2,2.141592689933771e-09
sweep/2.5e-5,1e-4,1,2.171240447791087e-14
sweep/2.5e-5,1e-4,3,1.098818170721549e-15
sweep/2.5e-5,1e-4,4,4.659349195212780e-10
sweep/2.5e-5,1e-4,2,1.713416647777358e-16
sweep/2.5e-5,1e-4,1,7.353496357614088e-10
sweep/2.5e-5,1e-4,2,2.575059155900181e-13
sweep/2.5e-5,1e-4,1,3.716030405903926e-14
sweep/2.5e-5,1e-4,2,1.339611529798754e-11
sweep/2.5e-5,1e-4,1,2.993945579351761e-07
sweep/2.5e-5,1e-4,4,2.631363958125936e-12
sweep/2.5e-5,1e-4,3,7.892892514307759e-10
sweep/2.5e-5,1e-4,2,2.220838960337782e-09
sweep/2.5e-5,1e-4,2,1.274844000526766e-07
sweep/2.5e-5,1e-4,1,2.943246865853369e-09
sweep/2.5e-5,1e-4,3,1.407347340930102e-13
sweep/2.5e-5,1e-4,4,1.261658523307934e-12
sweep/2.5e-5,1e-4,3,1.914017265843961e-10
sweep/2.5e-5,1e-4,2,1.020879648557610e-13
sweep/2.5e-5,1e-4,2,1.214045672964313e-10
sweep/2.5e-5,1e-4,1,4.161561022025919e-12
sweep/2.5e-5,1e-4,2,8.975998718502277e-12
sweep/2.5e-5,1e-4,4,2.582350260049645e-09
sweep/2.5e-5,1e-4,2,2.288653047507392e-09
sweep/2.5e-5,1e-4,3,6.670307765332169e-08
sweep/2.5e-5,1e-4,1,2.906664564156915e-11
sweep/2.5e-5,1e-4,1,7.674771843577910e-12
sweep/2.5e-5,1e-4,2,8.717350493168347e-12
sweep/2.5e-5,1e-4,2,3.871878353047615e-13
sweep/2.5e-5,1e-4,1,5.094276243708659e-10
sweep/2.5e-5,1e-4,3,2.799247781191535e-13
sweep/2.5e-5,1e-4,4,0.000000000000000e+00
sweep/2.5e-5,1e-4,1,8.571908374142550e-09
sweep/2.5e-5,1e-4,1,1.688955881785797e-08
sweep/2.5e-5,1e-4,4,4.240066869317349e-11
sweep/2.5e-5,1e-4,2,2.287899243320990e-12
sweep/2.5e-5,1e-4,4,6.074121893589169e-13
sweep/2.5e-5,1e-4,4,4.674143317716397e-14
sweep/2.5e-5,1e-4,1,1.831141977875978e-07
sweep/2.5e-5,1e-4,1,3.498943197692556e-11
sweep/2.5e-5,1e-4,3,2.552961353743542e-12
sweep/2.5e-5,1e-4,2,3.008116886951268e-14
sweep/2.5e-5,1e-4,1,1.054226937798334e-11
sweep/2.5e-5,1e-4,2,1.835124951973409e-12
sweep/2.5e-5,1e-4,2,1.211387038158692e-05
sweep/2.5e-5,1e-4,1,4.765636679986911e-12
sweep/2.5e-5,1e-4,3,5.917612916375360e-08
sweep/2.5e-5,1e-4,2,2.681424777134323e-12
sweep/2.5e-5,1e-4,3,1.704561774077990e-10
sweep/2.5e-5,1e-4,4,3.005382160325235e-12
sweep/2.5e-5,1e-4,3,5.677516770089873e-11
sweep/2.5e-5,1e-4,4,1.103534632055419e-06
sweep/2.5e-5,1e-4,3,7.686449123455388e-11
sweep/2.5e-5,1e-4,4,0.000000000000000e+00
sweep/2.5e-5,1e-4,4,2.637450348325656e-12
sweep/2.5e-5,1e-4,3,3.989309782862012e-13
sweep/2.5e-5,1e-4,1,8.440044201029347e-12
sweep/2.5e-5,1e-4,3,7.690334192831486e-10
sweep/2.5e-5,1e-4,1,5.617814809500695e-13
sweep/2.5e-5,1e-4,3,3.505222686594552e-08
sweep/2.5e-5,1e-4,1,8.071436956154836e-12
sweep/2.5e-5,1e-4,2,4.062625551633962e-09
sweep/2.5e-5,1e-4,1,2.079181090470766e-11
sweep/2.5e-5,1e-4,4,2.921487705678578e-10
sweep/2.5e-6,1e-5,4,2.754603886713734e-13
sweep/2.5e-6,1e-5,1,5.893884074509490e-11
sweep/2.5e-6,1e-5,1,6.640186510316608e-14
sweep/2.5e-6,1e-5,4,1.669321221879874e-11
sweep/2.5e-6,1e-5,1,1.476113511687090e-11
sweep/2.5e-6,1e-5,3,1.996176417084733e-12
sweep/2.5e-6,1e-5,2,8.967792245262146e-12
sweep/2.5e-6,1e-5,1,3.208204788725448e-09
sweep/2.5e-6,1e-5,4,3.424030197158489e-10
sweep/2.5e-6,1e-5,3,4.026029163686412e-08
sweep/2.5e-6,1e-5,4,1.694903977169084e-07
sweep/2.5e-6,1e-5,4,3.098325355145544e-06
sweep/2.5e-6,1e-5,1,2.063746123442772e-11
sweep/2.5e-6,1e-5,4,1.662171277275242e-08
sweep/2.5e-6,1e-5,3,1.412687334239767e-11
sweep/2.5e-6,1e-5,3,1.356445960746054e-08
sweep/2.5e-6,1e-5,2,2.059483096164159e-09
sweep/2.5e-6,1e-5,1,2.302893763299882e-11
sweep/2.5e-6,1e-5,4,3.235527679601124e-14
sweep/2.5e-6,1e-5,3,4.108463422186976e-13
sweep/2.5e-6,1e-5,3,5.391864878962888e-11
sweep/2.5e-6,1e-5,3,6.898047755421701e-14
sweep/2.5e-6,1e-5,4,1.489340471119766e-10
sweep/2.5e-6,1e-5,3,5.955492785729871e-13
sweep/2.5e-6,1e-5,4,5.993252179039319e-09
sweep/2.5e-6,1e-5,4,1.371796152761191e-07
sweep/2.5e-6,1e-5,2,7.384181085379993e-14
sweep/2.5e-6,1e-5,3,1.435307727796018e-16
sweep/2.5e-6,1e-5,4,1.968449989788745e-11
sweep/2.5e-6,1e-5,3,3.005338487000635e-12
sweep/2.5e-6,1e-5,2,5.651193668263262e-07
sweep/2.5e-6,1e-5,2,2.391859889323998e-11
sweep/2.5e-6,1e-5,2,1.085791774019804e-07
sweep/2.5e-6,1e-5,2,5.814634832272166e-14
sweep/2.5e-6,1e-5,4,4.097842428141027e-10
sweep/2.5e-6,1e-5,3,1.506236350685888e-12
sweep/2.5e-6,1e-5,2,3.919467160497500e-14
sweep/2.5e-6,1e-5,1,2.151333284409958e-10
sweep/2.5e-6,1e-5,3,6.309510531136359e-13
sweep/2.5e-6,1e-5,4,1.269956842633298e-06
sweep/2.5e-6,1e-5,2,8.356403929799342e-10
sweep/2.5e-6,1e-5,1,9.174527036270881e-14
sweep/2.5e-6,1e-5,2,2.489563783029264e-10
sweep/2.5e-6,1e-5,1,1.604909672842345e-11
sweep/2.5e-6,1e-5,2,1.712195186246329e-16
sweep/2.5e-6,1e-5,1,2.261671583207673e-12
sweep/2.5e-6,1e-5,4,3.508688341460575e-12
sweep/2.5e-6,1e-5,3,2.555031612090422e-15
sweep/2.5e-6,1e-5,2,4.530155404502725e-08
sweep/2.5e-6,1e-5,2,5.568643736820416e-09
sweep/2.5e-6,1e-5,1,5.721428219509312e-10
sweep/2.5e-6,1e-5,3,1.772185246816441e-08
sweep/2.5e-6,1e-5,4,1.271115050883173e-13
sweep/2.5e-6,1e-5,3,4.791710922461045e-16
sweep/2.5e-6,1e-5,2,4.077271481464205e-13
sweep/2.5e-6,1e-5,2,1.038199278889309e-08
sweep/2.5e-6,1e-5,1,7.597925510678581e-12
sweep/2.5e-6,1e-5,2,5.657886607352401e-08
sweep/2.5e-6,1e-5,4,3.936284000686330e-08
sweep/2.5e-6,1e-5,2,6.122786852106454e-14
sweep/2.5e-6,1e-5,3,2.467192640513268e-06
sweep/2.5e-6,1e-5,1,2.131445882344117e-08
sweep/2.5e-6,1e-5,1,1.759733043058108e-11
sweep/2.5e-6,1e-5,2,6.678268728992893e-13
sweep/2.5e-6,1e-5,2,1.030620190291802e-08
sweep/2.5e-6,1e-5,1,1.119241120318536e-10
sweep/2.5e-6,1e-5,3,5.857600091868182e-14
sweep/2.5e-6,1e-5,4,1.381231336916613e-10
sweep/2.5e-6,1e-5,1,4.585230398873308e-10
sweep/2.5e-6,1e-5,1,2.070419886055486e-11
sweep/2.5e-6,1e-5,4,6.287028960482731e-08
sweep/2.5e-6,1e-5,2,9.476136608863494e-11
sweep/2.5e-6,1e-5,4,6.259266960668083e-12
sweep/2.5e-6,1e-5,4,3.939619183458692e-12
sweep/2.5e-6,1e-5,1,3.374944687930034e-11
sweep/2.5e-6,1e-5,1,7.607886556325678e-11
sweep/2.5e-6,1e-5,3,2.096317434381155e-09
sweep/2.5e-6,1e-5,2,3.104217176348420e-13
sweep/2.5e-6,1e-5,1,9.753377226974342e-14
sweep/2.5e-6,1e-5,2,7.719615647066396e-10
sweep/2.5e-6,1e-5,2,3.696237448747143e-10
sweep/2.5e-6,1e-5,1,6.321994990704919e-07
sweep/2.5e-6,1e-5,3,1.930351452525766e-08
sweep/2.5e-6,1e-5,2,6.441758589303379e-15
sweep/2.5e-6,1e-5,3,2.736818392546729e-10
sweep/2.5e-6,1e-5,4,7.031966279122574e-10
sweep/2.5e-6,1e-5,3,9.143460299576226e-13
sweep/2.5e-6,1e-5,4,1.381398262577104e-11
sweep/2.5e-6,1e-5,3,3.205809844682369e-06
sweep/2.5e-6,1e-5,4,2.295667690049313e-13
sweep/2.5e-6,1e-5,4,7.666574287660769e-13
sweep/2.5e-6,1e-5,3,2.636792211816014e-16
sweep/2.5e-6,1e-5,1,1.512377164048695e-13
sweep/2.5e-6,1e-5,3,1.526067697420288e-11
sweep/2.5e-6,1e-5,1,1.048780345509125e-08
sweep/2.5e-6,1e-5,3,1.388810410551439e-12
sweep/2.5e-6,1e-5,1,1.105117357475611e-11
sweep/2.5e-6,1e-5,2,3.424289866367300e-10
sweep/2.5e-6,1e-5,1,4.219233990647279e-13
sweep/2.5e-6,1e-5,4,1.010035813939335e-13
sweep/2.5e-7,1e-6,4,4.341186595282361e-08
sweep/2.5e-7,1e-6,1,4.172243242189332e-10
sweep/2.5e-7,1e-6,1,3.819691878795077e-14
sweep/2.5e-7,1e-6,4,3.919065026348192e-16
sweep/2.5e-7,1e-6,1,1.538247739764876e-12
sweep/2.5e-7,1e-6,3,4.351376483301170e-09
sweep/2.5e-7,1e-6,2,6.214457289885497e-16
sweep/2.5e-7,1e-6,1,1.179283194026835e-10
sweep/2.5e-7,1e-6,4,3.094574460134783e-10
sweep/2.5e-7,1e-6,3,6.715193926037256e-09
sweep/2.5e-7,1e-6,4,9.188445663314192e-10
sweep/2.5e-7,1e-6,4,1.983647830321722e-14
sweep/2.5e-7,1e-6,1,2.900961556441022e-13
sweep/2.5e-7,1e-6,4,1.142971607492153e-14
sweep/2.5e-7,1e-6,3,3.661760818911111e-13
sweep/2.5e-7,1e-6,3,5.470199884863375e-13
sweep/2.5e-7,1e-6,2,4.020900623471243e-13
sweep/2.5e-7,1e-6,1,2.192936959165033e-15
sweep/2.5e-7,1e-6,4,3.101758071943650e-09
sweep/2.5e-7,1e-6,3,4.510424973896632e-09
sweep/2.5e-7,1e-6,3,2.014198337572843e-13
sweep/2.5e-7,1e-6,3,6.612073798760720e-14
sweep/2.5e-7,1e-6,4,2.900837425660967e-13
sweep/2.5e-7,1e-6,3,2.571674736148227e-07
sweep/2.5e-7,1e-6,4,3.564763204846070e-10
sweep/2.5e-7,1e-6,4,1.578785078208886e-08
sweep/2.5e-7,1e-6,2,7.563431372704573e-09
sweep/2.5e-7,1e-6,3,2.610931039534167e-12
sweep/2.5e-7,1e-6,4,7.561141362655376e-15
sweep/2.5e-7,1e-6,3,1.730223844249402e-07
sweep/2.5e-7,1e-6,2,8.366306878958320e-11
sweep/2.5e-7,1e-6,2,3.840380087593978e-08
sweep/2.5e-7,1e-6,2,4.908117949404215e-09
sweep/2.5e-7,1e-6,2,1.631213911169618e-13
sweep/2.5e-7,1e-6,4,2.360214299042404e-16
sweep/2.5e-7,1e-6,3,3.809521415371386e-08
sweep/2.5e-7,1e-6,2,6.715444498730103e-14
sweep/2.5e-7,1e-6,1,1.855855386868022e-13
sweep/2.5e-7,1e-6,3,1.918171205527455e-12
sweep/2.5e-7,1e-6,4,3.036074608133091e-08
sweep/2.5e-7,1e-6,2,2.101750882273161e-10
sweep/2.5e-7,1e-6,1,2.966070965610650e-16
sweep/2.5e-7,1e-6,2,1.571511397216461e-14
sweep/2.5e-7,1e-6,1,1.666484713923882e-12
sweep/2.5e-7,1e-6,2,3.307141144091723e-15
sweep/2.5e-7,1e-6,1,1.272129719257093e-08
sweep/2.5e-7,1e-6,4,1.943452306619251e-16
sweep/2.5e-7,1e-6,3,0.000000000000000e+00
sweep/2.5e-7,1e-6,2,7.934230556300771e-11
sweep/2.5e-7,1e-6,2,5.248762280053823e-15
sweep/2.5e-7,1e-6,1,4.963023045063476e-09
sweep/2.5e-7,1e-6,3,1.827498649186555e-10
sweep/2.5e-7,1e-6,4,7.474646980172467e-11
sweep/2.5e-7,1e-6,3,7.978970170457050e-07
sweep/2.5e-7,1e-6,2,2.088071079610007e-07
sweep/2.5e-7,1e-6,2,8.877602102855365e-08
sweep/2.5e-7,1e-6,1,6.257998978220204e-15
sweep/2.5e-7,1e-6,2,8.128621929005416e-10
sweep/2.5e-7,1e-6,4,3.667085814575272e-07
sweep/2.5e-7,1e-6,2,9.603433432516550e-12
sweep/2.5e-7,1e-6,3,2.752174182318524e-13
sweep/2.5e-7,1e-6,1,2.038126328124844e-15
sweep/2.5e-7,1e-6,1,8.670203533475510e-15
sweep/2.5e-7,1e-6,2,1.186435819042494e-11
sweep/2.5e-7,1e-6,2,7.010325419821339e-14
sweep/2.5e-7,1e-6,1,5.401338014429232e-08
sweep/2.5e-7,1e-6,3,8.389228234140682e-09
sweep/2.5e-7,1e-6,4,8.046748784419304e-10
sweep/2.5e-7,1e-6,1,5.930803055330690e-14
sweep/2.5e-7,1e-6,1,4.765378553294219e-11
sweep/2.5e-7,1e-6,4,1.576723984291347e-10
sweep/2.5e-7,1e-6,2,8.619711128845800e-13
sweep/2.5e-7,1e-6,4,2.161136498461811e-07
sweep/2.5e-7,1e-6,4,3.626299317849953e-11
sweep/2.5e-7,1e-6,1,4.738309541073588e-14
sweep/2.5e-7,1e-6,1,1.483464434772293e-12
sweep/2.5e-7,1e-6,3,5.672327272187993e-11
sweep/2.5e-7,1e-6,2,6.649371822677739e-07
sweep/2.5e-7,1e-6,1,2.339020020325871e-12
sweep/2.5e-7,1e-6,2,9.597518465625528e-07
sweep/2.5e-7,1e-6,2,3.636695487466438e-12
sweep/2.5e-7,1e-6,1,1.226803208043660e-10
sweep/2.5e-7,1e-6,3,5.189401583324091e-12
sweep/2.5e-7,1e-6,2,8.233785093470050e-11
sweep/2.5e-7,1e-6,3,2.058475296663116e-13
sweep/2.5e-7,1e-6,4,9.060501708702813e-09
sweep/2.5e-7,1e-6,3,8.238354289889960e-16
sweep/2.5e-7,1e-6,4,3.444880276198977e-11
sweep/2.5e-7,1e-6,3,1.706591116479078e-08
sweep/2.5e-7,1e-6,4,1.358799276340088e-15
sweep/2.5e-7,1e-6,4,1.087137795437869e-09
sweep/2.5e-7,1e-6,3,4.953345206789088e-10
sweep/2.5e-7,1e-6,1,3.278566694638433e-09
sweep/2.5e-7,1e-6,3,2.608435347919300e-10
sweep/2.5e-7,1e-6,1,9.674862356394101e-11
sweep/2.5e-7,1e-6,3,1.838136521473649e-12
sweep/2.5e-7,1e-6,1,9.096074339968373e-15
sweep/2.5e-7,1e-6,2,8.160039675145636e-12
sweep/2.5e-7,1e-6,1,1.116402173663103e-13
sweep/2.5e-7,1e-6,4,1.940099919414070e-08
